Accelerometer x,Accelerometer y,Accelerometer z
-60,6,23
-60,6,22
-59,6,23
-59,6,23
-59,7,22
-59,7,22
-59,6,22
-60,6,22
-60,6,22
-59,6,23
-59,7,23
-58,7,23
-59,7,22
-59,6,22
-60,6,22
-63,5,19
-60,5,20
-60,6,21
-60,7,21
-60,7,21
-61,7,20
-60,7,20
-60,7,20
-59,7,21
-59,7,20
-60,6,20
-61,6,20
-60,6,20
-59,7,20
-60,7,20
-60,7,21
-60,7,20
-60,6,20
-60,6,20
-59,6,20
-60,7,20
-59,7,20
-60,7,21
-60,7,20
-62,7,19
-61,7,21
-61,7,20
-61,7,20
-60,7,20
-59,7,20
-60,7,20
-60,6,21
-60,6,20
-60,7,20
-59,7,20
-59,7,20
-59,6,20
-59,6,20
-58,7,20
-60,7,19
-61,7,20
-62,7,19
-61,7,19
-60,7,20
-60,7,20
-61,7,20
-60,7,19
-60,7,19
-60,7,20
-60,7,21
-61,7,20
-60,7,20
-59,7,20
-60,8,20
-61,8,19
-61,8,20
-61,8,20
-60,7,20
-59,7,20
-61,7,20
-60,7,20
-60,7,20
-60,8,20
-60,8,20
-60,7,20
-60,7,20
-61,7,19
-61,7,19
-60,7,19
-61,7,19
-61,7,19
-61,7,19
-59,7,19
-60,7,19
-61,7,19
-61,6,19
-61,6,18
-60,7,19
-60,7,19
-61,7,19
-61,7,19
-60,7,19
-60,7,19
-60,7,19
-60,7,19
-60,7,19
-60,7,19
-61,7,19
-61,7,18
-61,7,19
-61,7,19
-60,7,19
-60,7,19
-60,7,19
-60,7,19
-61,7,18
-61,7,18
-60,7,19
-60,7,19
-61,7,18
-61,7,18
-60,7,19
-60,7,19
-60,7,19
-60,7,19
-61,7,18
-61,7,18
-61,7,18
-60,7,19
-61,7,18
-61,7,19
-60,7,18
-61,7,19
-61,7,19
-61,7,18
-61,7,18
-60,7,19
-60,7,19
-61,7,18
-61,6,18
-60,7,18
-60,7,19
-60,7,19
-61,7,18
-62,6,18
-60,6,19
-60,7,19
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-60,7,18
-60,7,19
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-60,7,18
-61,7,18
-60,7,18
-61,7,18
-61,7,18
-61,7,18
-60,7,18
-61,7,18
-60,7,18
-60,7,18
-61,7,18
-61,7,18
-60,7,18
-61,7,18
-61,7,18
-61,7,18
-60,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,6,17
-61,6,17
-61,7,18
-61,7,18
-61,6,18
-61,6,18
-61,7,18
-61,7,18
-61,7,18
-61,6,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,7,18
-61,6,18
-61,7,18
-61,7,18
-61,7,17
-61,7,18
-61,7,18
-61,7,18
-61,7,17
-61,7,17
-61,7,18
-61,7,18
-60,7,18
-61,7,17
-61,7,17
-61,6,17
-61,6,17
-61,7,18
-61,7,17
-61,6,18
-61,6,17
-61,7,17
-61,7,18
-61,7,17
-61,7,18
-62,6,17
-62,6,17
-61,6,17
-61,7,17
-61,7,18
-62,6,17
-61,6,17
-61,6,17
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-62,7,17
-61,7,17
-61,7,17
-61,7,17
-61,6,17
-61,6,17
-62,7,17
-61,7,17
-61,6,17
-61,7,17
-61,6,17
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-61,7,17
-61,7,17
-61,7,17
-61,7,17
-61,6,16
-62,6,17
-61,7,17
-62,7,16
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-61,6,17
-61,7,17
-61,7,17
-61,7,17
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-61,7,17
-61,6,17
-61,6,17
-61,7,17
-62,7,16
-62,6,16
-61,7,17
-61,7,17
-62,6,17
-61,6,17
-61,6,17
-61,7,17
-61,6,17
-61,7,17
-61,7,17
-61,6,17
-61,7,17
-61,6,17
-61,7,17
-61,6,17
-61,6,17
-61,7,16
-61,6,17
-61,7,17
-61,6,16
-61,7,17
-61,7,17
-61,7,16
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-62,7,16
-61,7,16
-61,6,17
-61,6,17
-61,7,17
-61,6,17
-61,7,16
-62,6,16
-61,6,16
-61,7,17
-61,7,17
-61,6,17
-61,7,17
-61,7,17
-61,7,17
-61,7,17
-61,6,17
-61,6,17
-61,6,17
-61,7,16
-61,6,16
-61,6,17
-61,7,17
-61,7,16
-61,6,17
-61,6,17
-61,7,17
-61,7,17
-61,7,17
-62,6,16
-62,6,16
-60,7,17
-61,7,16
-62,6,16
-62,6,16
-61,7,16
-61,6,17
-61,7,16
-61,6,16
-62,7,16
-61,6,16
-61,6,16
-61,6,16
-61,7,16
-61,6,16
-62,7,16
-62,7,16
-61,7,16
-61,6,16
-61,6,16
-61,7,16
-61,6,16
-61,6,16
-61,6,16
-62,7,16
-61,7,16
-62,7,16
-61,6,16
-61,6,16
-61,6,16
-61,6,16
-61,6,16
-62,6,16
-61,6,16
-61,7,16
-61,6,16
-61,7,16
-61,7,16
-61,7,16
-61,6,16
-62,7,16
-62,6,15
-61,6,16
-62,7,16
-62,6,15
-62,6,16
-61,6,16
-62,7,16
-61,6,16
-62,6,15
-62,6,15
-62,6,16
-61,7,15
-62,6,16
-61,6,15
-62,6,15
-62,6,15
-62,6,15
-62,7,15
-62,7,16
-62,6,15
-61,6,15
-61,6,15
-61,6,15
-62,6,15
-62,6,15
-62,7,15
-62,7,15
-61,6,15
-61,6,15
-62,6,15
-61,6,16
-62,7,15
-62,6,15
-62,7,15
-61,7,16
-62,6,15
-62,6,15
-61,6,15
-62,6,15
-62,7,15
-62,7,15
-62,6,15
-62,6,15
-62,6,15
-62,7,15
-62,6,15
-62,6,15
-62,6,15
-61,6,15
-62,7,15
-62,7,15
-62,6,15
-62,6,15
-62,7,15
-62,6,15
-62,6,15
-61,6,15
-62,6,15
-62,6,15
-62,7,15
-62,7,15
-61,6,15
-62,6,15
-62,6,15
-62,7,15
-62,6,15
-62,6,15
-62,6,15
-62,7,15
-62,7,15
-62,6,15
-62,6,15
-62,6,15
-62,7,15
-62,7,15
-62,6,15
-62,6,15
-62,6,15
-61,7,15
-61,7,15
-62,6,15
-62,7,15
-62,6,15
-62,7,15
-62,7,15
-62,7,15
-62,6,15
-62,6,15
-62,7,15
-62,7,15
-62,7,15
-62,6,14
-61,7,15
-61,7,15
-62,6,15
-62,6,14
-61,7,15
-61,7,15
-62,7,15
-63,6,14
-62,6,14
-61,6,15
-62,6,15
-61,7,15
-63,6,13
-62,6,14
-61,6,14
-61,7,15
-62,7,15
-62,6,15
-61,6,15
-62,6,14
-62,6,14
-62,7,14
-62,6,14
-62,6,14
-62,6,14
-62,7,14
-62,6,14
-62,6,14
-62,7,14
-62,6,14
-62,6,14
-61,7,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,7,14
-62,6,14
-62,6,14
-61,6,14
-62,6,14
-62,6,14
-61,6,14
-62,7,14
-62,6,14
-62,6,15
-62,6,14
-62,7,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-63,6,14
-62,6,13
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,7,14
-62,7,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,14
-62,6,13
-63,6,13
-62,6,13
-63,6,14
-62,6,14
-61,6,14
-62,6,14
-62,6,14
-62,6,13
-62,6,14
-61,4,13
-62,6,14
-62,6,13
-62,6,14
-62,6,14
-63,7,13
-62,6,13
-61,6,14
-62,6,14
-62,6,14
-62,6,14
-62,7,14
-62,7,14
-62,7,14
-61,7,14
-62,7,14
-62,7,14
-62,6,14
-62,6,14
-62,7,14
-62,7,14
-62,6,14
-62,7,14
-62,7,14
-62,7,14
-62,7,14
-62,7,14
-62,6,13
-62,6,13
-62,7,14
-62,7,14
-62,6,14
-62,6,13
-62,6,14
-62,7,14
-62,7,13
-62,7,13
-62,6,14
-62,7,13
-62,7,13
-62,7,13
-62,7,14
-62,7,14
-62,6,13
-62,7,13
-62,7,13
-62,6,13
-62,6,13
-62,7,13
-62,7,13
-62,6,13
-62,6,14
-62,6,13
-62,7,14
-62,7,13
-62,7,13
-62,6,13
-62,6,14
-62,7,14
-62,7,13
-62,6,13
-62,6,13
-62,7,13
-62,7,13
-62,7,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,7,13
-62,7,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,6,13
-62,7,13
-63,6,13
-62,6,13
-62,6,13
-62,6,13
-62,7,13
-62,6,13
-62,6,13
-62,6,12
-63,6,12
-63,7,13
-62,7,14
-62,6,13
-63,7,13
-62,7,13
-60,7,13
-62,7,13
-62,7,13
-62,7,12
-62,7,13
-62,7,13
-63,7,12
-63,7,11
-62,7,12
-62,7,13
-62,7,12
-63,7,11
-63,7,12
-63,7,12
-63,7,12
-62,7,10
-62,7,11
-62,7,12
-61,7,12
-61,7,12
-61,7,12
-62,7,11
-64,7,10
-62,7,11
-62,7,11
-63,7,11
-63,6,11
-58,8,12
-62,8,12
-66,8,9
-61,7,10
-61,8,11
-63,7,10
-65,7,9
-62,7,10
-61,8,11
-62,8,11
-64,8,9
-64,7,10
-62,8,10
-62,7,10
-62,8,10
-62,8,10
-63,7,10
-62,7,10
-63,7,10
-63,8,10
-63,8,10
-63,8,10
-63,7,10
-63,7,10
-63,7,10
-63,7,10
-63,7,10
-63,8,10
-63,7,10
-62,7,10
-62,7,10
-63,7,10
-63,7,10
-62,7,10
-63,7,9
-63,7,10
-62,7,10
-63,7,9
-63,7,9
-63,8,10
-63,7,9
-62,7,10
-63,7,9
-63,7,9
-62,7,10
-62,7,9
-63,7,9
-63,7,10
-63,8,9
-63,7,10
-63,7,9
-63,7,10
-63,7,9
-63,7,9
-63,7,10
-63,7,9
-63,7,9
-62,7,10
-63,7,10
-63,7,9
-63,7,10
-63,7,9
-63,7,10
-63,7,9
-63,7,9
-63,7,10
-63,7,9
-63,7,9
-63,7,10
-63,8,9
-63,7,9
-62,7,10
-63,7,10
-63,7,10
-63,8,10
-63,7,9
-62,7,9
-63,7,9
-63,7,10
-63,7,9
-63,7,9
-63,7,9
-63,7,9
-63,7,10
-63,7,10
-63,7,9
-63,7,10
-62,7,10
-63,7,9
-63,7,9
-63,7,10
-62,7,10
-63,7,9
-63,7,9
-63,7,10
-63,7,9
-63,7,9
-65,8,10
-68,11,11
-76,13,11
-79,13,13
-82,15,19
-69,9,25
-73,3,23
-53,-1,33
-47,-2,40
-55,-9,33
-61,-16,20
-50,-22,16
-31,-31,21
-23,-33,26
-15,-32,37
-15,-31,38
-21,-29,39
-12,-28,52
-9,-26,54
-9,-25,54
-14,-24,56
-11,-23,62
-17,-21,68
-26,-24,57
-9,-24,59
-13,-23,56
-19,-23,58
-20,-23,59
-18,-24,57
-19,-23,55
-21,-23,55
-18,-23,58
-18,-23,58
-20,-22,57
-21,-22,57
-21,-23,57
-22,-22,57
-23,-23,55
-20,-23,59
-21,-23,59
-21,-23,58
-22,-23,57
-18,-22,57
-19,-23,54
-17,-24,56
-19,-25,56
-21,-25,54
-19,-25,52
-14,-24,52
-24,-25,57
-22,-24,55
-20,-24,55
-20,-23,57
-20,-23,58
-22,-23,56
-21,-23,56
-21,-23,55
-23,-23,56
-21,-23,57
-21,-23,55
-20,-23,55
-22,-23,55
-22,-23,55
-23,-23,55
-22,-23,56
-22,-23,56
-22,-23,56
-22,-23,56
-22,-23,56
-22,-23,55
-22,-23,55
-23,-23,56
-22,-22,56
-22,-22,56
-21,-22,56
-22,-23,56
-22,-23,55
-22,-22,55
-23,-23,55
-22,-22,56
-22,-22,56
-23,-22,56
-23,-22,56
-23,-22,57
-23,-22,56
-23,-23,57
-23,-23,57
-22,-23,56
-22,-23,55
-20,-23,54
-19,-23,55
-20,-23,57
-24,-24,56
-23,-24,55
-22,-24,55
-24,-24,54
-23,-24,54
-22,-25,54
-22,-25,54
-24,-25,54
-23,-26,53
-23,-26,54
-23,-25,54
-23,-25,54
-23,-25,53
-23,-26,53
-22,-25,54
-23,-24,54
-22,-23,56
-25,-24,58
-25,-24,55
-22,-24,54
-23,-24,54
-23,-24,55
-23,-24,54
-23,-24,55
-23,-24,54
-23,-24,54
-23,-24,54
-23,-24,55
-24,-24,55
-24,-24,55
-23,-24,56
-22,-24,54
-23,-24,54
-22,-24,55
-22,-24,55
-23,-25,54
-22,-25,55
-22,-25,55
-22,-25,54
-22,-25,54
-22,-25,54
-22,-26,54
-23,-25,55
-22,-25,54
-22,-24,53
-21,-25,56
-23,-25,57
-23,-24,55
-23,-25,54
-22,-25,53
-24,-26,53
-23,-26,53
-23,-26,54
-23,-26,54
-23,-26,54
-24,-26,53
-23,-26,54
-21,-26,53
-22,-26,54
-22,-26,53
-24,-27,52
-26,-27,51
-29,-27,51
-31,-27,51
-33,-26,50
-33,-27,51
-30,-26,51
-29,-26,49
-30,-26,49
-28,-26,52
-28,-27,51
-29,-26,50
-28,-26,51
-29,-26,51
-28,-26,51
-28,-25,50
-27,-26,51
-27,-27,52
-29,-27,51
-30,-27,49
-28,-27,49
-30,-27,48
-30,-27,50
-30,-27,49
-30,-27,49
-29,-27,50
-29,-27,51
-29,-27,49
-28,-27,50
-29,-28,50
-28,-27,50
-28,-26,51
-30,-27,51
-28,-27,50
-28,-28,47
-27,-29,51
-27,-28,52
-25,-26,51
-26,-27,51
-27,-26,52
-28,-26,52
-27,-27,51
-28,-27,52
-27,-27,53
-29,-25,52
-28,-26,51
-25,-27,51
-27,-27,50
-27,-27,51
-27,-27,51
-28,-26,51
-27,-26,51
-29,-27,50
-27,-26,51
-29,-27,51
-27,-26,51
-27,-27,52
-26,-26,52
-27,-27,51
-28,-27,51
-26,-27,52
-26,-26,51
-26,-27,52
-28,-27,52
-28,-27,51
-27,-27,51
-27,-27,51
-27,-27,51
-28,-27,52
-26,-27,51
-23,-27,51
-25,-27,50
-23,-26,54
-26,-28,53
-24,-27,54
-25,-27,54
-25,-27,53
-25,-26,52
-25,-27,52
-25,-27,52
-25,-27,52
-23,-27,53
-22,-27,53
-24,-27,54
-24,-27,56
-25,-26,51
-23,-26,51
-24,-26,52
-26,-27,52
-25,-27,54
-26,-27,52
-24,-26,53
-23,-27,54
-26,-28,48
-22,-28,50
-24,-28,55
-22,-27,54
-23,-27,53
-26,-28,53
-31,-28,48
-20,-26,53
-22,-27,52
-28,-28,51
-27,-27,53
-23,-28,53
-26,-27,53
-26,-27,52
-28,-27,50
-25,-27,52
-28,-27,50
-28,-27,51
-26,-27,51
-25,-26,52
-26,-26,52
-27,-27,52
-27,-27,52
-27,-27,51
-26,-27,52
-27,-27,52
-27,-27,51
-26,-27,51
-28,-27,52
-27,-27,52
-26,-26,52
-27,-27,51
-26,-27,52
-26,-27,52
-27,-27,51
-27,-27,50
-24,-27,54
-26,-26,51
-24,-27,52
-26,-26,50
-26,-27,54
-26,-27,51
-25,-27,52
-25,-26,52
-25,-27,53
-25,-27,50
-24,-27,53
-26,-27,53
-25,-26,52
-25,-27,53
-24,-27,53
-25,-26,53
-25,-27,50
-24,-26,54
-24,-28,47
-24,-26,55
-25,-26,53
-24,-26,53
-25,-27,55
-26,-26,54
-24,-26,54
-25,-26,52
-27,-27,50
-27,-27,51
-26,-27,52
-27,-27,52
-27,-27,53
-27,-27,52
-28,-26,49
-26,-28,53
-27,-27,52
-27,-26,52
-26,-26,53
-28,-26,52
-26,-26,50
-26,-26,52
-27,-27,52
-26,-26,51
-24,-26,54
-25,-26,53
-26,-26,52
-25,-26,52
-24,-26,53
-25,-26,53
-24,-26,54
-24,-26,52
-24,-26,52
-24,-27,54
-23,-26,53
-24,-26,52
-24,-26,54
-25,-26,55
-23,-26,52
-21,-26,53
-21,-26,55
-22,-26,55
-21,-26,54
-19,-26,55
-20,-26,52
-22,-26,54
-24,-27,56
-22,-27,55
-20,-26,55
-23,-26,54
-20,-26,54
-21,-26,54
-23,-26,54
-21,-26,55
-19,-26,56
-22,-26,55
-20,-26,54
-21,-26,55
-22,-26,55
-21,-26,54
-20,-26,55
-21,-26,54
-20,-26,53
-21,-26,56
-20,-26,55
-19,-26,55
-21,-26,55
-21,-26,54
-20,-26,56
-21,-26,55
-19,-27,54
-19,-30,46
-16,-24,49
-20,-25,55
-21,-26,58
-20,-25,57
-20,-25,56
-19,-25,55
-21,-25,55
-22,-25,54
-24,-26,52
-22,-26,54
-24,-26,56
-26,-27,53
-26,-27,51
-26,-27,53
-25,-27,52
-25,-26,54
-24,-26,53
-25,-26,52
-25,-26,52
-26,-27,52
-25,-26,53
-26,-26,53
-26,-26,53
-26,-25,53
-23,-26,52
-23,-26,54
-25,-26,54
-24,-26,53
-25,-26,52
-24,-26,53
-25,-26,53
-24,-26,52
-24,-26,53
-24,-26,53
-25,-26,53
-24,-26,52
-24,-26,52
-25,-26,53
-25,-26,53
-24,-26,53
-25,-26,53
-24,-26,53
-26,-26,52
-25,-26,53
-24,-26,52
-25,-26,52
-25,-27,52
-25,-26,53
-25,-26,52
-25,-26,53
-25,-26,53
-25,-26,52
-26,-26,52
-25,-26,53
-25,-26,52
-25,-26,52
-26,-26,52
-26,-26,52
-25,-26,53
-26,-26,52
-26,-26,52
-26,-26,52
-25,-26,52
-26,-26,52
-26,-26,52
-25,-26,53
-25,-26,53
-25,-26,52
-25,-26,52
-25,-26,52
-25,-26,53
-25,-26,53
-25,-26,53
-25,-26,52
-25,-26,51
-25,-26,52
-25,-26,53
-24,-26,53
-25,-26,52
-26,-26,51
-25,-27,53
-25,-26,54
-24,-26,53
-24,-26,53
-24,-26,53
-24,-26,55
-24,-27,49
-23,-27,54
-24,-27,55
-26,-26,53
-25,-26,52
-25,-26,50
-25,-26,53
-25,-26,54
-24,-25,52
-26,-25,53
-25,-26,53
-23,-26,54
-26,-26,51
-25,-26,52
-27,-26,53
-24,-26,53
-24,-26,52
-24,-26,54
-25,-27,54
-25,-27,51
-24,-26,54
-24,-27,53
-24,-26,52
-23,-26,52
-23,-26,55
-24,-26,56
-24,-26,52
-23,-26,52
-22,-26,56
-23,-27,51
-21,-27,53
-25,-26,55
-25,-26,55
-23,-26,51
-22,-26,52
-23,-27,55
-24,-27,55
-23,-26,54
-23,-25,51
-22,-26,56
-26,-26,54
-25,-26,51
-22,-26,51
-25,-26,53
-25,-26,54
-27,-26,51
-25,-26,54
-24,-25,55
-24,-25,54
-24,-25,52
-23,-27,51
-24,-26,52
-25,-27,54
-25,-26,52
-24,-26,52
-25,-26,53
-25,-26,54
-25,-26,54
-25,-26,52
-24,-27,53
-26,-27,50
-23,-27,53
-27,-27,51
-24,-28,55
-25,-25,54
-24,-26,54
-25,-26,52
-24,-26,52
-25,-27,51
-25,-26,52
-24,-27,51
-25,-27,52
-26,-27,54
-26,-25,53
-26,-26,52
-25,-26,54
-26,-26,52
-25,-27,51
-25,-26,51
-24,-27,53
-24,-26,53
-26,-25,52
-27,-26,52
-27,-26,52
-26,-27,52
-26,-26,51
-26,-27,54
-25,-27,53
-26,-26,51
-25,-25,52
-27,-26,53
-26,-27,52
-25,-26,50
-28,-28,52
-26,-27,55
-26,-26,53
-25,-25,50
-27,-26,50
-25,-27,55
-28,-26,51
-24,-25,52
-25,-25,54
-28,-25,53
-26,-25,53
-26,-26,51
-27,-26,52
-25,-26,53
-25,-25,55
-24,-26,51
-25,-25,51
-27,-27,53
-27,-25,54
-25,-25,50
-26,-26,50
-28,-26,53
-27,-26,52
-27,-26,52
-26,-26,52
-26,-26,51
-26,-26,53
-27,-25,53
-27,-25,51
-26,-25,51
-26,-25,52
-29,-25,50
-27,-28,52
-25,-26,53
-27,-24,52
-29,-26,53
-26,-27,53
-25,-26,51
-24,-25,52
-27,-27,52
-25,-25,53
-26,-26,52
-26,-26,53
-28,-25,52
-26,-26,51
-26,-27,51
-26,-26,54
-25,-25,52
-26,-25,51
-27,-26,55
-27,-25,54
-25,-24,51
-25,-24,53
-24,-25,55
-23,-27,53
-23,-26,52
-25,-25,51
-26,-25,52
-28,-25,52
-30,-26,52
-30,-25,53
-26,-25,55
-25,-24,56
-28,-25,49
-27,-25,52
-31,-27,50
-29,-25,49
-28,-24,48
-29,-26,52
-24,-25,56
-25,-23,54
-24,-23,54
-31,-26,51
-28,-27,52
-26,-25,50
-25,-25,51
-27,-25,50
-26,-27,51
-26,-26,50
-26,-25,50
-28,-24,48
-27,-23,50
-34,-21,53
-35,-19,58
-33,-20,56
-30,-22,54
-31,-22,52
-32,-23,48
-28,-23,49
-25,-21,52
-24,-19,53
-22,-19,55
-30,-20,55
-29,-19,59
-23,-18,57
-24,-17,55
-25,-18,55
-26,-18,56
-23,-17,55
-28,-16,56
-28,-15,58
-25,-15,59
-25,-14,58
-27,-15,57
-28,-14,57
-26,-14,57
-25,-14,56
-26,-14,56
-28,-14,58
-28,-14,57
-27,-14,56
-27,-14,55
-28,-14,57
-26,-14,56
-27,-14,56
-27,-14,56
-27,-15,56
-27,-14,56
-27,-15,56
-27,-15,56
-28,-14,56
-27,-15,56
-27,-15,56
-28,-14,56
-27,-14,56
-27,-15,56
-27,-15,56
-29,-14,56
-28,-15,56
-28,-14,56
-28,-14,56
-28,-15,55
-28,-15,56
-27,-15,56
-28,-15,55
-27,-15,55
-28,-14,56
-28,-15,56
-28,-15,56
-29,-15,56
-28,-16,56
-28,-16,54
-28,-15,55
-28,-15,56
-31,-14,59
-30,-12,60
-32,-13,63
-32,-15,66
-34,-16,62
-34,-16,60
-29,-21,55
-22,-27,55
-26,-27,53
-25,-37,45
-28,-43,44
-31,-45,43
-32,-41,45
-22,-41,46
-26,-37,34
-33,-36,35
-25,-28,44
-24,-26,38
-36,-21,32
-39,-20,34
-43,-24,32
-42,-28,37
-41,-30,36
-44,-27,46
-41,-30,39
-43,-37,34
-46,-37,37
-49,-38,33
-34,-34,45
-35,-36,41
-31,-34,38
-27,-35,42
-29,-34,38
-36,-36,43
-33,-36,44
-35,-36,37
-36,-35,38
-36,-33,43
-39,-32,40
-37,-32,40
-39,-36,37
-41,-37,37
-41,-34,34
-39,-34,36
-40,-35,34
-41,-36,34
-45,-36,28
-43,-36,28
-44,-35,29
-45,-36,29
-46,-35,27
-47,-34,27
-49,-34,27
-47,-36,27
-41,-34,30
-36,-32,33
-37,-36,26
-18,-32,37
-48,-38,13
-53,-41,-3
-57,-43,-6
-58,-38,-9
-64,-35,-6
-73,-35,-8
-74,-35,-8
-40,-35,12
-24,-38,42
-15,-39,48
-40,-35,39
-51,-31,35
-39,-30,36
-37,-33,33
-23,-38,40
-22,-38,41
-24,-39,36
-15,-36,43
-7,-37,49
-6,-40,54
-5,-40,54
-7,-39,55
-1,-37,52
-1,-37,50
7,-37,55
6,-35,58
-11,-32,56
-6,-32,60
-15,-33,50
-12,-35,56
-13,-35,56
-26,-33,51
-27,-33,49
-26,-36,41
-21,-37,44
-21,-29,58
-37,-30,29
-47,-38,28
-26,-34,55
-38,-37,45
-32,-36,43
-24,-33,48
-21,-33,50
-28,-33,48
-31,-34,47
-25,-34,47
-24,-33,48
-29,-33,47
-26,-33,47
-25,-34,46
-25,-34,48
-26,-34,48
-27,-34,49
-24,-33,51
-24,-34,51
-24,-33,51
-25,-34,52
-23,-34,51
-22,-35,49
-20,-35,48
-21,-36,47
-20,-37,46
-21,-37,46
-21,-37,45
-23,-37,45
-23,-37,47
-22,-38,47
-22,-37,47
-20,-36,50
-21,-37,48
-22,-36,48
-20,-37,47
-18,-37,48
-19,-38,47
-18,-37,49
-19,-37,49
-19,-37,48
-18,-37,49
-18,-38,50
-20,-37,49
-20,-38,48
-18,-38,49
-17,-38,49
-14,-38,49
-16,-37,48
-16,-38,49
-19,-37,47
-16,-37,48
-15,-37,50
-16,-37,50
-16,-36,51
-17,-36,51
-16,-37,50
-16,-37,50
-17,-37,49
-16,-37,50
-16,-37,50
-16,-37,50
-16,-37,50
-16,-36,49
-16,-37,50
-16,-37,50
-16,-36,50
-16,-37,50
-17,-36,49
-16,-36,49
-15,-36,50
-16,-36,51
-16,-36,51
-17,-36,51
-17,-36,51
-16,-36,51
-16,-36,50
-17,-36,50
-15,-36,50
-16,-36,50
-16,-36,51
-16,-35,51
-16,-36,52
-15,-35,52
-16,-35,51
-16,-35,51
-15,-35,51
-15,-35,51
-14,-35,51
-15,-35,51
-15,-35,52
-15,-36,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,52
-14,-35,52
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,51
-15,-35,52
-15,-35,51
-15,-35,51
-15,-35,51
-16,-35,51
-15,-35,52
-16,-35,51
-15,-34,52
-15,-34,51
-13,-35,49
-11,-35,48
-11,-35,51
-16,-33,57
-14,-32,57
-9,-32,56
-7,-33,56
-11,-31,56
-21,-29,54
-17,-31,52
-28,-27,48
-40,-25,45
-40,-27,39
-47,-29,33
-59,-28,19
-43,-30,15
-40,-33,23
-44,-32,42
-40,-33,47
-28,-26,50
-33,-23,49
-45,-21,48
-32,-23,49
-26,-23,52
-31,-22,49
-34,-19,46
-31,-19,45
-28,-18,47
-28,-17,47
-36,-16,44
-42,-14,44
-46,-12,48
-48,-9,50
-43,-10,48
-43,-12,48
-48,-12,46
-42,-12,54
-47,-11,53
-43,-5,54
-41,-3,56
-43,1,54
-47,1,51
-44,3,49
-43,8,53
-44,9,54
-28,9,50
-32,9,41
-22,13,79
-44,-4,59
-40,-9,50
-20,-11,58
-13,-12,55
-11,-15,44
-14,-12,43
-54,-11,48
-42,-9,40
-72,-14,20
-65,-11,30
-56,-9,48
-49,-9,41
-46,-7,40
-44,-10,35
-45,-12,39
-56,-8,36
-82,-12,23
-84,-15,22
-50,-8,48
-34,-12,57
-33,-10,36
-16,-22,33
-10,-28,31
-28,-7,22
-59,-14,7
-70,3,46
-85,13,113
-47,-11,66
-5,-11,38
-13,-4,49
-25,14,55
-11,12,47
-46,7,40
-80,-11,31
-70,-23,36
-79,-20,39
-72,-10,34
-56,-3,34
-61,-8,27
-55,-18,24
-60,-24,15
-62,-24,13
-52,-20,26
-53,-21,27
-62,-26,18
-57,-29,25
-51,-23,33
-36,-28,26
-18,-32,37
-7,-40,37
-11,-46,37
-6,-44,23
-17,-38,30
-30,-28,56
-42,-33,39
-37,-31,45
-30,-30,46
-30,-31,45
-35,-29,48
-55,-29,32
-53,-34,30
-43,-32,46
-48,-30,45
-51,-31,27
-55,-24,32
-50,-21,25
-37,-22,33
-35,-25,22
-76,-28,4
-71,-29,11
-56,-29,0
-72,-28,-11
-69,-28,-11
-48,-43,-20
-48,-51,-21
-37,-49,2
-34,-46,10
-41,-38,15
-53,-33,13
-38,-29,52
-48,-43,35
-34,-41,53
-45,-34,59
-29,-35,48
-11,-39,18
-41,-46,11
-42,-48,21
-47,-45,16
-50,-41,8
-54,-20,16
-57,-14,20
-66,-8,15
-69,-4,24
-68,-2,29
-58,-4,28
-64,-6,23
-49,-17,33
-47,-19,31
-54,-30,17
-56,-37,15
-56,-36,15
-59,-27,19
-52,-24,22
-49,-25,22
-50,-25,23
-53,-24,24
-56,-25,27
-60,-25,26
