,still,still_music,hand_up,hand_down,walking,running,after_sprint,tapping_fingers,tapping_foot,flexing
1468,18.14,-4.91,14.82,-2.69,1.47,27.78,3.74,-10.61,-91.26,-23.62
1469,15.54,-12.46,31.28,-4.12,-3.12,40.78,6.17,-6.49,-84.94,-30.83
1470,14.14,-19.97,44.34,-5.61,-6.86,48.88,7.71,-5.79,-70.76,-39.54
1471,12.97,-26.7,53.77,-7.21,-9.83,52.55,8.45,-7.45,-50.25,-49.14
1472,11.15,-32.35,59.75,-8.99,-12.45,52.23,8.6,-10.12,-26.03,-58.29
1473,8.29,-37.17,62.65,-11.08,-15.25,47.94,8.36,-12.78,-1.04,-65.02
1474,4.59,-41.95,62.91,-13.62,-18.51,39.85,7.81,-15.07,22.15,-67.3
1475,0.66,-47.76,61.03,-16.61,-21.96,28.84,6.97,-17.37,41.76,-63.79
1476,-2.82,-55.51,57.64,-19.83,-24.75,16.94,5.75,-20.42,56.75,-54.28
1477,-5.55,-65.49,53.36,-22.74,-25.68,6.66,4.08,-25.05,66.66,-39.93
1478,-7.8,-76.81,48.71,-24.52,-23.7,0.32,1.96,-31.76,71.42,-22.87
1479,-10.33,-87.34,43.98,-24.25,-18.33,-0.87,-0.47,-40.67,71.29,-5.5
1480,-14.11,-94.0,39.26,-21.24,-9.87,2.91,-2.98,-51.2,66.94,10.15
1481,-19.98,-93.69,34.49,-15.32,0.62,10.68,-5.27,-62.03,59.39,22.89
1482,-28.32,-84.32,29.62,-7.08,11.66,21.57,-7.03,-70.99,49.93,32.3
1483,-38.92,-65.78,24.78,2.33,21.8,35.25,-7.98,-75.33,39.9,38.57
1484,-50.92,-40.15,20.19,11.41,29.97,51.49,-7.94,-72.39,30.39,42.13
1485,-62.8,-11.09,16.14,18.82,35.66,68.7,-6.86,-60.5,22.14,43.5
1486,-72.5,17.2,12.82,23.66,38.84,83.08,-4.78,-39.81,15.44,43.16
1487,-77.75,41.3,10.16,25.68,39.85,89.14,-1.95,-12.52,10.23,41.65
1488,-76.6,59.18,7.85,25.15,39.17,81.98,1.25,17.51,6.26,39.48
1489,-68.01,70.34,5.48,22.64,37.23,60.23,4.33,45.89,3.19,37.16
1490,-52.35,75.33,2.71,18.87,34.33,27.7,6.76,68.93,0.7,35.07
1491,-31.47,75.11,-0.56,14.42,30.63,-7.59,8.17,84.37,-1.48,33.37
1492,-8.27,70.67,-4.17,9.76,26.21,-36.63,8.44,91.7,-3.54,32.03
1493,14.14,62.95,-7.86,5.2,21.13,-53.27,7.72,91.66,-5.62,30.9
1494,33.29,52.98,-11.39,0.99,15.62,-56.55,6.39,85.64,-7.77,29.86
1495,47.78,41.96,-14.78,-2.64,10.06,-50.33,4.83,75.06,-10.05,28.87
1496,57.31,31.17,-18.29,-5.43,4.98,-40.56,3.3,61.22,-12.52,28.02
1497,62.33,21.62,-22.39,-7.12,0.96,-32.3,1.83,45.48,-15.33,27.45
1498,63.48,13.88,-27.58,-7.56,-1.57,-27.82,0.32,29.45,-18.75,27.16
1499,61.41,7.97,-34.16,-6.77,-2.44,-26.88,-1.38,15.13,-23.24,26.92
1500,56.71,3.55,-42.05,-5.07,-1.88,-28.2,-3.33,4.59,-29.35,26.37
1501,50.1,0.27,-50.59,-2.98,-0.48,-31.0,-5.44,-0.55,-37.65,25.1
1502,42.52,-1.99,-58.54,-1.03,0.95,-35.27,-7.39,0.22,-48.28,22.86
1503,35.03,-3.01,-64.24,0.3,1.58,-40.99,-8.81,5.89,-60.63,19.7
1504,28.58,-2.53,-65.97,0.86,0.78,-47.02,-9.31,14.14,-73.15,15.92
1505,23.63,-0.48,-62.42,0.69,-1.65,-50.79,-8.66,22.09,-83.37,11.89
1506,20.09,2.69,-53.18,0.01,-5.43,-49.14,-6.81,27.28,-88.57,7.84
1507,17.36,6.0,-38.96,-0.99,-9.89,-39.76,-3.97,28.48,-86.48,3.67
1508,14.69,8.24,-21.44,-2.19,-14.15,-22.11,-0.55,26.01,-76.14,-1.0
1509,11.57,8.38,-2.82,-3.6,-17.44,2.06,2.97,21.19,-58.23,-6.75
1510,7.97,5.9,14.79,-5.18,-19.27,29.69,6.09,15.55,-34.9,-14.09
1511,4.31,1.01,29.82,-6.94,-19.64,57.65,8.49,10.02,-9.15,-23.26
1512,1.25,-5.47,41.46,-8.89,-19.06,83.86,10.0,4.56,16.03,-33.99
1513,-0.74,-12.51,49.53,-11.09,-18.41,107.52,10.64,-1.52,38.23,-45.32
1514,-1.68,-19.21,54.3,-13.67,-18.73,128.85,10.55,-9.09,55.97,-55.69
1515,-2.2,-25.12,56.18,-16.69,-20.86,148.2,9.9,-18.52,68.64,-63.18
1516,-3.37,-30.35,55.66,-19.96,-25.14,165.51,8.87,-29.41,76.26,-66.0
1517,-6.36,-35.43,53.26,-22.93,-31.15,180.28,7.64,-40.53,79.17,-63.09
1518,-12.02,-41.21,49.57,-24.7,-37.66,191.95,6.33,-49.98,77.99,-54.47
1519,-20.54,-48.49,45.19,-24.28,-42.94,200.6,5.04,-55.41,73.41,-41.36
1520,-31.31,-57.72,40.69,-21.0,-45.16,207.36,3.73,-54.37,66.26,-25.79
1521,-42.85,-68.58,36.41,-14.85,-43.05,214.45,2.32,-44.92,57.44,-10.02
1522,-53.09,-79.72,32.44,-6.57,-36.3,224.6,0.65,-26.34,47.84,4.02
1523,-59.69,-88.69,28.64,2.53,-25.69,240.02,-1.3,0.2,38.32,15.14
1524,-60.61,-92.45,24.8,10.96,-12.83,261.28,-3.39,31.56,29.58,22.92
1525,-54.67,-88.3,20.82,17.53,0.35,286.75,-5.25,63.21,22.06,27.45
1526,-41.98,-74.87,16.82,21.63,12.18,312.88,-6.44,90.53,16.02,29.16
1527,-24.0,-52.82,13.12,23.25,21.62,335.25,-6.56,109.99,11.49,28.53
1528,-3.25,-24.88,10.09,22.81,28.33,350.0,-5.5,119.97,8.32,26.06
1529,17.44,4.86,7.95,20.88,32.52,354.95,-3.46,120.77,6.28,22.25
1530,35.59,32.22,6.58,17.94,34.6,349.8,-0.93,113.91,5.04,17.62
1531,49.63,54.0,5.56,14.33,34.99,335.61,1.53,101.41,4.21,12.67
1532,58.96,68.66,4.28,10.3,33.96,314.01,3.47,85.11,3.4,7.83
1533,63.77,76.24,2.23,6.11,31.7,286.59,4.68,66.7,2.29,3.38
1534,64.61,77.79,-0.83,2.13,28.47,254.96,5.17,47.88,0.59,-0.58
1535,62.15,74.69,-4.76,-1.19,24.58,221.05,5.1,30.5,-1.88,-4.07
1536,57.05,68.19,-9.17,-3.46,20.53,187.33,4.61,16.43,-5.25,-7.23
1537,50.08,59.24,-13.57,-4.45,16.91,156.57,3.77,7.13,-9.64,-10.16
1538,42.17,48.66,-17.61,-4.23,14.35,131.02,2.61,3.11,-15.25,-12.86
1539,34.32,37.31,-21.17,-3.16,13.39,111.62,1.15,3.72,-22.32,-15.26
1540,27.39,26.04,-24.47,-1.76,14.36,97.66,-0.53,7.36,-31.14,-17.24
1541,21.84,15.71,-27.94,-0.61,17.25,87.11,-2.31,11.91,-41.78,-18.7
1542,17.61,6.97,-32.19,-0.14,21.67,77.5,-4.07,15.36,-53.81,-19.73
1543,14.21,0.25,-37.72,-0.5,26.83,66.84,-5.75,16.3,-66.06,-20.52
1544,10.99,-4.24,-44.73,-1.65,31.68,54.1,-7.25,14.12,-76.61,-21.39
1545,7.46,-6.45,-52.74,-3.34,35.14,39.28,-8.46,8.97,-83.06,-22.59
1546,3.54,-6.5,-60.48,-5.31,36.45,23.19,-9.18,1.59,-83.16,-24.25
1547,-0.47,-4.74,-66.08,-7.4,35.32,7.23,-9.13,-7.13,-75.51,-26.28
1548,-4.07,-1.82,-67.56,-9.53,32.01,-7.06,-8.08,-16.28,-60.13,-28.51
1549,-6.87,1.39,-63.55,-11.7,27.16,-18.17,-6.0,-25.15,-38.53,-30.83
1550,-8.91,3.89,-53.82,-13.96,21.55,-25.05,-3.1,-33.14,-13.36,-33.36
1551,-10.69,4.88,-39.41,-16.39,15.78,-27.35,0.17,-39.71,12.3,-36.43
1552,-13.09,3.96,-22.28,-19.08,10.2,-25.48,3.28,-44.44,35.66,-40.3
1553,-17.11,1.2,-4.71,-22.17,4.89,-20.46,5.8,-47.19,54.8,-44.98
1554,-23.49,-2.98,11.44,-25.76,-0.2,-13.58,7.51,-48.29,68.74,-49.85
1555,-32.38,-7.99,25.06,-29.81,-5.16,-6.0,8.37,-48.48,77.28,-53.76
1556,-43.13,-13.42,35.74,-33.99,-10.11,1.42,8.44,-48.56,80.76,-55.28
1557,-54.17,-19.09,43.53,-37.59,-15.17,8.1,7.82,-48.96,79.74,-53.21
1558,-63.22,-25.2,48.54,-39.69,-20.45,13.48,6.61,-49.28,74.98,-47.01
1559,-67.76,-32.24,50.92,-39.43,-25.93,16.84,4.95,-48.25,67.35,-37.09
1560,-65.79,-40.8,50.78,-36.41,-31.24,17.27,3.02,-44.26,57.85,-24.6
1561,-56.42,-51.33,48.47,-30.91,-35.67,13.93,1.02,-36.13,47.51,-11.02
1562,-40.38,-63.65,44.58,-23.9,-38.24,6.49,-0.91,-23.79,37.27,2.24
1563,-19.83,-76.66,39.94,-16.74,-38.02,-4.54,-2.76,-8.5,27.89,14.12
1564,2.2,-88.14,35.35,-10.8,-34.55,-17.71,-4.59,7.55,19.86,23.99
1565,22.75,-95.14,31.41,-7.01,-28.03,-30.89,-6.45,22.02,13.43,31.53
1566,39.66,-94.73,28.27,-5.74,-19.37,-41.72,-8.21,33.2,8.62,36.51
1567,51.97,-85.04,25.68,-6.86,-9.82,-48.26,-9.57,40.36,5.32,38.82
1568,59.73,-66.05,23.2,-9.89,-0.63,-49.42,-10.14,43.68,3.29,38.46
1569,63.52,-39.83,20.45,-14.28,7.32,-45.2,-9.6,43.75,2.16,35.65
1570,63.97,-10.03,17.31,-19.48,13.65,-36.53,-7.89,41.15,1.52,30.95
1571,61.46,19.14,14.06,-25.03,18.35,-24.99,-5.22,36.11,0.96,25.18
1572,56.34,44.07,11.16,-30.46,21.56,-12.39,-2.06,28.72,0.16,19.32
1573,49.11,62.48,9.0,-35.19,23.36,-0.65,1.1,19.25,-1.1,14.22
1574,40.67,73.69,7.67,-38.61,23.72,8.36,3.82,8.42,-2.94,10.46
1575,32.22,78.31,6.86,-40.04,22.6,13.02,5.85,-2.5,-5.48,8.17
1576,24.92,77.68,5.99,-38.96,20.11,12.27,7.08,-12.1,-8.89,7.0
1577,19.39,73.35,4.47,-35.1,16.6,6.04,7.57,-19.34,-13.49,6.39
1578,15.54,66.67,2.0,-28.61,12.61,-4.5,7.43,-23.92,-19.67,5.7
1579,12.62,58.68,-1.37,-20.03,8.78,-17.11,6.84,-26.43,-27.78,4.62
1580,9.61,50.13,-5.27,-10.19,5.73,-29.03,6.0,-27.96,-37.97,3.12
1581,5.83,41.56,-9.25,-0.04,3.85,-37.86,5.11,-29.57,-49.86,1.47
1582,1.18,33.37,-12.98,9.65,3.23,-42.24,4.23,-31.85,-62.4,-0.04
1583,-3.81,25.86,-16.37,18.32,3.71,-42.21,3.33,-34.75,-73.74,-1.24
1584,-8.31,19.26,-19.52,25.72,4.8,-38.98,2.24,-37.74,-81.56,-2.27
1585,-11.67,13.75,-22.69,31.75,5.91,-34.44,0.81,-40.19,-83.54,-3.52
1586,-13.78,9.43,-26.17,36.39,6.46,-30.6,-0.97,-41.63,-78.05,-5.43
1587,-15.13,6.44,-30.23,39.57,6.02,-29.23,-2.9,-41.86,-64.78,-8.41
1588,-16.68,4.87,-35.06,41.23,4.47,-31.7,-4.6,-40.81,-44.88,-12.71
1589,-19.51,4.71,-40.73,41.36,2.01,-38.77,-5.6,-38.4,-20.79,-18.39
1590,-24.55,5.69,-47.04,39.99,-0.86,-50.28,-5.56,-34.66,4.45,-25.25
1591,-32.26,7.17,-53.4,37.3,-3.55,-64.82,-4.39,-29.87,27.98,-32.79
1592,-42.47,8.18,-58.78,33.43,-5.53,-79.66,-2.31,-24.78,47.63,-40.01
1593,-54.04,7.76,-61.82,28.61,-6.48,-91.18,0.29,-20.55,62.24,-45.57
1594,-64.97,5.17,-61.22,23.12,-6.42,-95.9,2.93,-18.4,71.54,-47.93
1595,-72.53,0.31,-56.12,17.49,-5.64,-91.53,5.26,-19.07,75.86,-45.85
1596,-74.03,-6.26,-46.49,12.52,-4.69,-77.91,7.08,-22.37,75.77,-38.77
1597,-67.65,-13.61,-33.21,9.18,-4.14,-57.11,8.29,-27.17,72.03,-27.01
1598,-53.19,-20.78,-17.89,8.45,-4.55,-32.74,8.9,-31.69,65.42,-11.72
1599,-32.33,-27.19,-2.36,10.8,-6.16,-8.77,8.91,-34.17,56.83,5.52
1600,-8.16,-32.88,11.75,16.08,-8.91,11.72,8.35,-33.31,47.22,23.08
1601,15.76,-38.46,23.36,23.35,-12.31,27.14,7.29,-28.62,37.49,39.68
1602,36.41,-44.94,32.0,31.21,-15.56,37.31,5.89,-20.3,28.42,54.42
1603,52.11,-53.27,37.65,38.19,-17.74,42.81,4.29,-8.99,20.57,66.75
1604,62.53,-63.99,40.57,43.15,-17.98,44.27,2.67,4.45,14.17,76.41
1605,68.31,-76.66,41.09,45.55,-15.74,42.07,1.12,19.08,9.27,83.25
1606,70.41,-89.58,39.58,45.37,-10.91,36.46,-0.4,33.77,5.7,87.42
1607,69.58,-99.89,36.48,42.93,-3.88,28.08,-1.94,47.18,3.25,89.38
1608,66.25,-104.2,32.33,38.71,4.53,18.2,-3.55,57.79,1.65,89.93
1609,60.74,-99.61,27.72,33.19,13.25,8.75,-5.15,64.19,0.61,90.09
1610,53.46,-84.87,23.16,26.86,21.16,1.8,-6.52,65.43,-0.19,90.88
1611,45.14,-61.0,18.99,20.26,27.36,-1.09,-7.3,61.35,-1.07,92.96
1612,36.74,-31.1,15.32,13.98,31.32,0.59,-7.18,52.65,-2.32,96.51
1613,29.22,0.56,12.09,8.6,32.93,6.24,-6.03,40.74,-4.19,101.25
1614,23.29,29.85,9.15,4.59,32.41,14.46,-3.99,27.42,-6.79,106.56
1615,19.15,53.74,6.44,2.15,30.28,23.41,-1.48,14.36,-10.24,111.89
1616,16.48,70.81,4.0,1.21,27.09,31.31,0.98,2.86,-14.63,117.04
1617,14.62,81.02,1.94,1.43,23.34,36.69,2.92,-6.37,-20.12,122.34
1618,12.82,85.16,0.33,2.32,19.46,38.48,4.09,-13.05,-26.98,128.61
1619,10.49,84.33,-0.86,3.33,15.87,36.21,4.49,-17.23,-35.54,137.12
1620,7.4,79.67,-1.83,4.07,13.03,30.23,4.31,-19.02,-45.91,149.2
1621,3.66,72.32,-2.9,4.29,11.3,21.77,3.76,-18.56,-57.69,165.87
1622,-0.39,63.45,-4.32,3.94,10.79,12.9,3.03,-16.0,-69.71,187.28
1623,-4.36,54.21,-6.23,3.11,11.18,5.94,2.22,-11.72,-79.9,212.28
1624,-8.01,45.51,-8.54,1.91,11.73,2.91,1.34,-6.43,-85.73,238.26
1625,-11.36,37.9,-11.05,0.41,11.5,4.79,0.39,-1.17,-84.88,261.68
1626,-14.73,31.44,-13.55,-1.36,9.8,11.14,-0.71,2.75,-76.01,279.0
1627,-18.6,25.84,-15.93,-3.4,6.6,20.22,-2.05,4.07,-59.35,287.9
1628,-23.52,20.76,-18.25,-5.67,2.61,29.5,-3.72,1.85,-36.7,288.01
1629,-30.0,16.09,-20.78,-8.07,-1.01,36.43,-5.72,-4.39,-10.97,280.88
1630,-38.26,12.06,-23.85,-10.49,-3.12,39.18,-7.9,-14.46,14.64,269.15
1631,-48.17,9.18,-27.76,-12.9,-3.17,37.03,-9.98,-27.64,37.43,255.42
1632,-58.96,7.93,-32.65,-15.36,-1.33,30.45,-11.52,-42.49,55.68,241.19
1633,-69.11,8.41,-38.25,-17.95,1.53,20.78,-12.18,-56.94,68.65,226.72
1634,-76.47,10.07,-43.88,-20.52,4.32,9.96,-11.78,-68.3,76.31,211.41
1635,-78.64,11.84,-48.42,-22.65,6.09,0.17,-10.43,-73.63,79.01,194.57
1636,-73.66,12.46,-50.57,-23.55,6.22,-6.45,-8.46,-70.42,77.33,175.96
1637,-60.75,10.96,-49.22,-22.33,4.47,-8.18,-6.32,-57.44,71.98,155.93
1638,-40.78,7.03,-43.8,-18.35,0.86,-4.16,-4.42,-35.44,63.87,135.06
1639,-16.23,1.11,-34.58,-11.49,-4.38,5.14,-3.05,-7.37,54.04,113.8
1640,9.44,-5.91,-22.57,-2.28,-10.71,17.78,-2.34,22.21,43.61,92.25
1641,32.79,-13.02,-9.34,8.18,-17.21,30.84,-2.28,48.32,33.55,70.26
1642,51.28,-19.59,3.51,18.57,-22.61,41.37,-2.78,66.95,24.63,47.66
1643,63.81,-25.47,14.7,27.61,-25.43,47.54,-3.68,76.06,17.28,24.52
1644,70.56,-31.12,23.45,34.38,-24.41,49.36,-4.82,75.89,11.66,1.11
1645,72.59,-37.36,29.57,38.36,-18.95,48.45,-6.05,68.37,7.7,-22.23
1646,71.15,-45.11,33.19,39.51,-9.44,47.01,-7.28,56.26,5.16,-45.34
1647,67.35,-55.03,34.66,38.14,2.75,46.51,-8.52,42.12,3.73,-68.33
1648,62.01,-67.06,34.32,34.81,15.61,46.88,-9.85,27.83,3.02,-91.37
1649,55.73,-80.05,32.54,30.2,27.01,46.71,-11.33,14.56,2.65,-114.47
1650,49.02,-91.62,29.64,24.94,35.27,44.33,-12.97,3.07,2.25,-137.14
1651,42.35,-98.57,25.95,19.61,39.57,38.94,-14.58,-5.96,1.48,-158.47
1652,36.14,-97.68,21.84,14.64,40.0,31.19,-15.8,-11.87,0.08,-177.25
1653,30.66,-86.92,17.67,10.42,37.32,22.85,-16.21,-14.06,-2.17,-192.48
1654,26.03,-66.32,13.75,7.27,32.62,15.75,-15.47,-12.35,-5.42,-203.68
1655,22.25,-38.26,10.25,5.38,26.92,10.93,-13.43,-7.13,-9.7,-211.03
1656,19.27,-6.8,7.17,4.8,20.99,8.25,-10.22,0.58,-15.09,-215.15
1657,17.05,23.55,4.36,5.28,15.38,6.81,-6.2,9.31,-21.66,-216.8
1658,15.48,49.12,1.6,6.33,10.45,5.63,-1.87,17.51,-29.59,-216.57
1659,14.38,67.92,-1.28,7.3,6.46,4.26,2.28,23.86,-39.03,-214.8
1660,13.39,79.63,-4.28,7.65,3.57,2.82,5.82,27.5,-49.94,-211.7
1661,12.02,85.08,-7.3,7.07,1.66,1.6,8.44,28.13,-61.73,-207.56
1662,9.79,85.5,-10.15,5.58,0.32,0.67,9.96,26.04,-73.01,-202.89
1663,6.39,82.01,-12.71,3.48,-1.06,-0.44,10.31,21.87,-81.71,-198.47
1664,1.75,75.55,-14.97,1.11,-3.04,-2.55,9.59,16.49,-85.47,-195.14
1665,-3.87,66.98,-17.08,-1.2,-5.86,-6.48,8.0,10.68,-82.34,-193.54
1666,-10.0,57.32,-19.26,-3.28,-9.27,-12.57,5.88,5.0,-71.48,-193.97
1667,-16.18,47.67,-21.72,-5.15,-12.62,-20.6,3.5,-0.23,-53.48,-196.02
1668,-22.04,38.95,-24.65,-6.95,-15.15,-29.86,1.06,-4.9,-30.29,-198.7
1669,-27.54,31.69,-28.22,-8.89,-16.43,-39.59,-1.39,-8.79,-4.69,-200.44
1670,-32.94,26.01,-32.53,-11.21,-16.5,-49.19,-3.85,-11.6,20.4,-199.43
1671,-38.77,21.58,-37.62,-14.12,-15.9,-58.4,-6.27,-12.81,42.54,-194.14
1672,-45.67,18.01,-43.3,-17.72,-15.38,-67.25,-8.47,-11.91,60.09,-183.71
1673,-54.03,15.04,-49.03,-21.9,-15.53,-75.86,-10.09,-8.58,72.25,-168.32
1674,-63.53,12.65,-53.82,-26.23,-16.59,-84.3,-10.76,-3.0,78.89,-149.2
1675,-72.87,11.07,-56.4,-29.97,-18.45,-92.53,-10.22,4.08,80.36,-128.4
1676,-79.79,10.58,-55.5,-32.1,-20.85,-100.43,-8.42,11.46,77.33,-108.17
1677,-81.56,11.29,-50.32,-31.66,-23.6,-107.89,-5.58,17.74,70.7,-90.51
1678,-75.85,12.92,-40.83,-27.97,-26.67,-114.67,-2.13,21.8,61.54,-76.74
1679,-61.71,14.77,-27.9,-21.02,-30.06,-120.49,1.44,23.01,50.99,-67.3
1680,-40.13,15.8,-13.06,-11.52,-33.61,-125.09,4.68,21.56,40.13,-61.95
1681,-13.89,14.96,1.87,-0.8,-36.82,-128.48,7.26,18.33,29.9,-60.05
1682,13.22,11.55,15.31,9.49,-38.9,-131.09,9.04,14.58,21.02,-60.86
1683,37.57,5.5,26.21,17.9,-38.94,-133.68,10.01,11.53,13.89,-63.79
1684,56.61,-2.56,34.2,23.48,-36.31,-136.98,10.27,9.93,8.67,-68.4
1685,69.27,-11.51,39.38,25.96,-30.92,-141.06,9.97,9.77,5.18,-74.3
1686,75.75,-20.17,42.14,25.66,-23.33,-144.88,9.24,10.46,3.06,-81.0
1687,76.95,-27.69,42.85,23.24,-14.62,-146.26,8.16,11.11,1.85,-87.85
1688,74.0,-33.87,41.8,19.42,-5.99,-142.46,6.77,11.04,1.09,-94.11
1689,67.97,-39.15,39.23,14.84,1.61,-131.16,5.08,10.05,0.42,-99.12
1690,59.94,-44.44,35.41,10.01,7.72,-111.61,3.07,8.43,-0.44,-102.49
1691,51.05,-50.88,30.74,5.29,12.32,-85.18,0.77,6.6,-1.71,-104.2
1692,42.51,-59.4,25.72,1.05,15.68,-55.36,-1.72,4.7,-3.56,-104.56
1693,35.37,-70.29,20.86,-2.42,18.09,-26.8,-4.18,2.28,-6.13,-104.09
1694,30.2,-82.82,16.5,-4.85,19.67,-4.1,-6.22,-1.54,-9.54,-103.2
1695,26.97,-95.02,12.8,-6.12,20.45,9.42,-7.38,-7.66,-13.88,-102.12
1696,25.15,-103.88,9.63,-6.25,20.51,12.4,-7.28,-16.43,-19.25,-100.86
1697,23.97,-106.13,6.73,-5.43,20.05,5.83,-5.7,-27.19,-25.85,-99.21
1698,22.8,-99.27,3.83,-3.97,19.41,-7.22,-2.77,-38.35,-33.97,-97.03
1699,21.47,-82.49,0.76,-2.2,18.86,-22.1,1.07,-47.66,-43.79,-94.31
1700,20.16,-57.17,-2.47,-0.49,18.46,-33.43,5.18,-52.93,-55.1,-91.33
1701,19.29,-26.61,-5.69,0.89,17.94,-36.3,8.93,-52.55,-66.91,-88.62
1702,19.14,4.99,-8.75,1.7,16.85,-27.67,11.83,-46.03,-77.41,-86.85
1703,19.58,33.72,-11.54,1.87,14.79,-7.43,13.67,-34.16,-84.25,-86.72
1704,20.03,56.89,-14.12,1.38,11.74,21.13,14.43,-19.04,-85.14,-88.75
1705,19.53,73.35,-16.67,0.24,8.07,51.88,14.24,-3.61,-78.6,-93.07
1706,17.17,83.22,-19.44,-1.48,4.42,77.55,13.26,9.12,-64.51,-99.26
1707,12.46,87.27,-22.65,-3.76,1.44,91.87,11.66,16.92,-44.17,-106.23
1708,5.57,86.43,-26.48,-6.55,-0.55,91.55,9.68,19.15,-19.96,-112.18
1709,-2.68,81.51,-31.08,-9.73,-1.58,77.12,7.56,16.86,5.28,-114.95
1710,-11.09,73.28,-36.6,-13.16,-1.99,52.63,5.58,12.42,28.88,-112.48
1711,-18.61,62.67,-43.07,-16.67,-2.17,24.19,3.88,8.39,48.82,-103.44
1712,-24.68,50.9,-50.27,-20.12,-2.47,-1.94,2.39,6.48,63.86,-87.74
1713,-29.44,39.29,-57.48,-23.33,-3.08,-21.05,0.87,6.88,73.53,-66.66
1714,-33.56,29.06,-63.41,-26.05,-4.09,-30.93,-0.97,8.4,77.9,-42.6
1715,-38.01,20.93,-66.45,-27.77,-5.63,-32.01,-3.24,9.23,77.5,-18.36
1716,-43.69,14.97,-65.13,-27.84,-7.87,-26.84,-5.7,8.05,73.08,3.53
1717,-51.12,10.74,-58.7,-25.5,-10.91,-19.17,-7.82,4.83,65.58,21.36
1718,-60.16,7.65,-47.48,-20.29,-14.64,-13.14,-8.96,1.08,56.04,34.43
1719,-69.87,5.33,-32.8,-12.35,-18.58,-12.49,-8.62,-0.63,45.46,42.91
1720,-78.4,3.86,-16.56,-2.53,-21.88,-19.8,-6.71,2.29,34.85,47.41
1721,-83.32,3.63,-0.67,7.73,-23.56,-35.69,-3.57,11.41,25.07,48.75
1722,-82.15,5.0,13.51,16.83,-22.79,-58.16,0.13,26.57,16.78,47.68
1723,-73.21,7.86,25.26,23.51,-19.23,-82.63,3.66,45.68,10.38,44.87
1724,-56.39,11.47,34.41,27.24,-13.22,-102.85,6.43,65.34,5.91,40.94
1725,-33.32,14.56,41.01,28.17,-5.69,-112.84,8.1,81.78,3.08,36.47
1726,-7.1,15.81,45.14,26.96,2.15,-108.93,8.62,91.93,1.36,31.99
1727,18.62,14.33,46.9,24.38,9.17,-91.1,8.15,94.27,0.12,27.91
1728,40.66,10.0,46.51,21.0,14.64,-62.83,6.96,88.94,-1.15,24.42
1729,57.01,3.44,44.4,17.1,18.26,-29.48,5.31,77.37,-2.78,21.58
1730,66.93,-4.24,41.25,12.8,20.07,3.73,3.45,61.6,-4.84,19.27
1731,70.77,-11.93,37.7,8.21,20.22,33.18,1.51,43.57,-7.26,17.37
1732,69.45,-18.87,34.24,3.67,18.85,57.17,-0.46,24.82,-9.92,15.75
1733,64.11,-24.84,30.98,-0.37,16.09,75.28,-2.45,6.45,-12.79,14.37
1734,55.94,-30.13,27.82,-3.42,12.22,87.43,-4.51,-10.56,-16.03,13.23
1735,46.18,-35.43,24.58,-5.2,7.77,93.59,-6.7,-25.19,-19.95,12.36
1736,36.14,-41.58,21.22,-5.75,3.42,94.07,-9.04,-36.26,-25.02,11.74
1737,27.01,-49.37,17.94,-5.44,-0.15,90.18,-11.45,-42.85,-31.73,11.3
1738,19.69,-59.21,15.0,-4.79,-2.63,84.35,-13.7,-44.62,-40.36,10.87
1739,14.56,-70.81,12.6,-4.28,-4.21,79.39,-15.43,-42.17,-50.81,10.24
1740,11.44,-82.89,10.68,-4.2,-5.41,77.22,-16.19,-37.07,-62.32,9.15
1741,9.8,-93.18,8.91,-4.64,-6.81,77.76,-15.64,-31.5,-73.38,7.38
1742,8.98,-98.72,6.82,-5.52,-8.7,78.95,-13.66,-27.54,-81.82,4.74
1743,8.5,-96.72,4.04,-6.75,-10.87,77.73,-10.53,-26.35,-85.31,1.04
1744,8.24,-85.53,0.48,-8.21,-12.79,71.53,-6.87,-27.8,-81.93,-3.95
1745,8.32,-65.33,-3.65,-9.85,-13.9,59.34,-3.39,-30.54,-70.94,-10.52
1746,8.88,-38.35,-7.96,-11.61,-13.98,41.97,-0.66,-32.62,-53.03,-18.86
1747,9.84,-8.22,-12.12,-13.42,-13.25,21.43,1.07,-32.35,-30.27,-28.75
1748,10.71,21.05,-15.97,-15.27,-12.26,0.23,1.93,-29.09,-5.57,-39.35
1749,10.78,46.18,-19.61,-17.23,-11.59,-19.15,2.23,-23.4,18.08,-49.0
1750,9.3,65.22,-23.33,-19.44,-11.61,-34.61,2.23,-16.78,38.31,-55.61
1751,5.84,77.61,-27.53,-22.03,-12.39,-44.55,1.97,-10.99,53.71,-57.1
1752,0.52,83.8,-32.59,-24.96,-13.83,-48.33,1.27,-7.26,63.86,-52.27
1753,-6.05,84.63,-38.83,-27.86,-15.76,-46.6,-0.15,-6.02,69.02,-41.3
1754,-12.98,81.07,-46.3,-30.04,-18.15,-41.35,-2.4,-6.82,69.71,-25.79
1755,-19.41,74.08,-54.57,-30.56,-20.97,-35.21,-5.26,-8.74,66.57,-8.38
1756,-24.82,64.69,-62.62,-28.64,-24.06,-30.49,-8.29,-10.8,60.22,8.12
1757,-29.14,54.04,-68.9,-23.85,-26.94,-28.24,-10.85,-12.26,51.44,21.47
1758,-32.77,43.22,-71.7,-16.43,-28.93,-28.13,-12.38,-12.73,41.18,30.43
